uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesO,periods
http://www.wikidata.org/entity/Q71656964,Ingrid Dahl Hovland,1959,education,http://www.wikidata.org/entity/Q1416348,Norwegian Institute of Technology,1,Technische Hochschule,1941-1960
http://www.wikidata.org/entity/Q7171829,Pete Ashdown,1967,education,http://www.wikidata.org/entity/Q168515,University of Utah,2,public research university | public educational institution of the United States,1961-1980
http://www.wikidata.org/entity/Q7173081,Peter Burt,1944,education,http://www.wikidata.org/entity/Q1329269,The Wharton School,2,private university | business school,1941-1960
http://www.wikidata.org/entity/Q7173081,Peter Burt,1944,education,http://www.wikidata.org/entity/Q216273,University of St Andrews,3,open-access publisher | ancient university of Scotland | public university,1941-1960
http://www.wikidata.org/entity/Q7173903,Peter F. Donnelly,1938,education,http://www.wikidata.org/entity/Q49110,Boston University,3,university | private not-for-profit educational institution | open-access publisher,1921-1940
http://www.wikidata.org/entity/Q7174277,Peter Goldberg,1948,education,http://www.wikidata.org/entity/Q1780816,State University of New York at Albany,2,public educational institution of the United States | public university,1941-1960
http://www.wikidata.org/entity/Q7175459,Peter Liguori,1960,education,http://www.wikidata.org/entity/Q14706326,Harry S. Truman High School,1,high school,1941-1960
http://www.wikidata.org/entity/Q7176746,Peter Safran,1965,education,http://www.wikidata.org/entity/Q21578,Princeton University,5,research university | private university | Colonial Colleges | academic publisher | private not-for-profit educational institution,1961-1980
http://www.wikidata.org/entity/Q7176746,Peter Safran,1965,education,http://www.wikidata.org/entity/Q846173,New York University School of Law,3,organization | law school | faculty,1961-1980
http://www.wikidata.org/entity/Q7180002,Phaedra Ellis-Lamkins,1976,education,http://www.wikidata.org/entity/Q4793441,Armijo High School,2,public school | high school,1961-1980
http://www.wikidata.org/entity/Q718292,Helge Lund,1962,education,http://www.wikidata.org/entity/Q1136829,INSEAD,1,business school,1961-1980
http://www.wikidata.org/entity/Q718292,Helge Lund,1962,education,http://www.wikidata.org/entity/Q520458,Norwegian School of Economics,1,business school,1961-1980
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q174570,London School of Economics and Political Science,3,public research university | higher education institution | educational organization,1941-1960
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q2963304,Booth School of Business,1,business school,1941-1960
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q131252,University of Chicago,3,private not-for-profit educational institution | research university | private university,1941-1960
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q178848,University of Notre Dame,5,academic publisher | Catholic university | private not-for-profit educational institution | open-access publisher | private university,1941-1960
http://www.wikidata.org/entity/Q7183830,Philip J. Purcell,1943,education,http://www.wikidata.org/entity/Q6302598,Judge Memorial Catholic High School,2,high school | Catholic school,1941-1960
http://www.wikidata.org/entity/Q72219390,Luc Van den hove,1960,education,http://www.wikidata.org/entity/Q833670,Katholieke Universiteit Leuven,4,pontifical university | open-access publisher | organization | educational institution,1941-1960
http://www.wikidata.org/entity/Q72219390,Luc Van den hove,1960,education,http://www.wikidata.org/entity/Q27895221,Sint-Pieterscollege,2,organization | school,1941-1960
http://www.wikidata.org/entity/Q7240183,Prem Watsa,1950,education,http://www.wikidata.org/entity/Q1144262,Western University,3,public research university | open-access publisher | university in Ontario,1941-1960
http://www.wikidata.org/entity/Q7240183,Prem Watsa,1950,education,http://www.wikidata.org/entity/Q12060641,Hyderabad Public School,1,boarding school,1941-1960
http://www.wikidata.org/entity/Q7240183,Prem Watsa,1950,education,http://www.wikidata.org/entity/Q858662,Indian Institute of Technology Madras,1,institute of technology,1941-1960
http://www.wikidata.org/entity/Q7245966,Prithvi Raj Singh Oberoi,1929,education,http://www.wikidata.org/entity/Q7591191,"St. Paul's School, Darjeeling",3,boys' school | urban school | higher secondary school,1921-1940
http://www.wikidata.org/entity/Q7276871,"Robert ""RJ"" Scaringe",1983,education,http://www.wikidata.org/entity/Q49108,Massachusetts Institute of Technology,6,university | Institute of Technology | academic publisher | space grant institution | institute of technology | private not-for-profit educational institution,1981-2000
http://www.wikidata.org/entity/Q7276871,"Robert ""RJ"" Scaringe",1983,education,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,3,publishing company | business school | faculty,1981-2000
http://www.wikidata.org/entity/Q7276871,"Robert ""RJ"" Scaringe",1983,education,http://www.wikidata.org/entity/Q49211,Rensselaer Polytechnic Institute,2,private university | private not-for-profit educational institution,1981-2000
http://www.wikidata.org/entity/Q7276871,"Robert ""RJ"" Scaringe",1983,education,http://www.wikidata.org/entity/Q6811739,Melbourne Central Catholic High School,1,high school,1981-2000
http://www.wikidata.org/entity/Q7279310,Rachel Lloyd,1975,education,http://www.wikidata.org/entity/Q3296302,Marymount Manhattan College,2,liberal arts college | private not-for-profit educational institution,1961-1980
http://www.wikidata.org/entity/Q7279310,Rachel Lloyd,1975,education,http://www.wikidata.org/entity/Q1093910,City College of New York,2,public educational institution of the United States | higher education institution,1961-1980
http://www.wikidata.org/entity/Q7279310,Rachel Lloyd,1975,education,http://www.wikidata.org/entity/Q7232473,Portsmouth High School,3,independent school | high school | girls' school,1961-1980
http://www.wikidata.org/entity/Q727953,Michael Eisner,1942,education,http://www.wikidata.org/entity/Q7721887,The Center for Early Education,1,school,1941-1960
http://www.wikidata.org/entity/Q727953,Michael Eisner,1942,education,http://www.wikidata.org/entity/Q4731484,Allen-Stevenson School,2,private school | primary school,1941-1960
http://www.wikidata.org/entity/Q727953,Michael Eisner,1942,education,http://www.wikidata.org/entity/Q4493503,Denison University,3,liberal arts college | Colleges That Change Lives | private not-for-profit educational institution,1941-1960
http://www.wikidata.org/entity/Q727953,Michael Eisner,1942,education,http://www.wikidata.org/entity/Q11351132,Lawrenceville School,2,private school | boarding school,1941-1960
http://www.wikidata.org/entity/Q7285954,Rajeev Suri,1967,education,http://www.wikidata.org/entity/Q4095278,Manipal Academy of Higher Education,1,deemed university,1961-1980
http://www.wikidata.org/entity/Q7285954,Rajeev Suri,1967,education,http://www.wikidata.org/entity/Q6749812,Manipal Institute of Technology,1,engineering college,1961-1980
http://www.wikidata.org/entity/Q7287007,Ralf Speth,1955,membership,http://www.wikidata.org/entity/Q123885,Royal Society,6,national academy | publishing company | open-access publisher | organization | learned society | academy of sciences,1941-1960
http://www.wikidata.org/entity/Q7287007,Ralf Speth,1955,education,http://www.wikidata.org/entity/Q6122154,Warwick Business School,1,business school,1941-1960
http://www.wikidata.org/entity/Q7295626,Ratheesan Yoganathan,1975,education,http://www.wikidata.org/entity/Q5683834,Havering Sixth Form College,2,further education college | secondary school,1961-1980
http://www.wikidata.org/entity/Q7295626,Ratheesan Yoganathan,1975,education,http://www.wikidata.org/entity/Q2503809,Kingston University,3,higher education institution | educational organization | university,1961-1980
http://www.wikidata.org/entity/Q7297998,Ray R. Irani,1935,membership,http://www.wikidata.org/entity/Q1493021,National Academy of Engineering,1,academy of sciences,1921-1940
http://www.wikidata.org/entity/Q7297998,Ray R. Irani,1935,education,http://www.wikidata.org/entity/Q4614,University of Southern California,4,research university | private university | private not-for-profit educational institution | open-access publisher,1921-1940
http://www.wikidata.org/entity/Q7297998,Ray R. Irani,1935,education,http://www.wikidata.org/entity/Q469482,American University of Beirut,1,private university,1921-1940
http://www.wikidata.org/entity/Q7298936,Raymond Kwok,1952,education,http://www.wikidata.org/entity/Q13371,Harvard University,4,research university | private university | Colonial Colleges | private not-for-profit educational institution,1941-1960
http://www.wikidata.org/entity/Q7298936,Raymond Kwok,1952,education,http://www.wikidata.org/entity/Q49126,Harvard Business School,2,business school | organization,1941-1960
http://www.wikidata.org/entity/Q7298936,Raymond Kwok,1952,education,http://www.wikidata.org/entity/Q1146700,Jesus College,2,college of the University of Cambridge | university building,1941-1960
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,education,http://www.wikidata.org/entity/Q41506,Stanford University,4,research university | private university | private not-for-profit educational institution | open-access publisher,1941-1960
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,education,http://www.wikidata.org/entity/Q564248,Buckingham Browne & Nichols School,1,independent school,1941-1960
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,membership,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,3,academic publisher | learned society | nonprofit organization,1941-1960
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,education,http://www.wikidata.org/entity/Q895401,Bowdoin College,3,liberal arts college | private not-for-profit educational institution | university,1941-1960
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,membership,http://www.wikidata.org/entity/Q458620,Peace Corps,1,government agency,1941-1960
http://www.wikidata.org/entity/Q7306657,Reed Hastings,1960,education,http://www.wikidata.org/entity/Q14684024,Stanford Graduate School of Education,4,graduate school | organization | academic institution | faculty,1941-1960
http://www.wikidata.org/entity/Q7308615,Reginald Boulos,1956,education,http://www.wikidata.org/entity/Q1193547,Tulane University,3,university campus | private not-for-profit educational institution | university,1941-1960
http://www.wikidata.org/entity/Q7308615,Reginald Boulos,1956,education,http://www.wikidata.org/entity/Q7851948,Tulane University School of Public Health and Tropical Medicine,2,school of public health | academic institution,1941-1960
http://www.wikidata.org/entity/Q7308615,Reginald Boulos,1956,education,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,3,publishing company | business school | faculty,1941-1960
http://www.wikidata.org/entity/Q7323856,Richard B. Handler,1961,education,http://www.wikidata.org/entity/Q14705839,Pascack Hills High School,1,high school,1961-1980
