,personUri,personLabel,birthYear,gender,countries,continents,occupations
2152,http://www.wikidata.org/entity/Q58907662,Gema Climent,1971,female,Spain,Europe,chief executive officer
2153,http://www.wikidata.org/entity/Q4422748,Sergey Skuratov,1950,male,Russia,Europe,"aircraft pilot, chief executive officer, entrepreneur"
2154,http://www.wikidata.org/entity/Q6775780,Martin J. Sullivan,1955,male,United Kingdom,Europe,chief executive officer
2155,http://www.wikidata.org/entity/Q12408184,Yaʻakov Levinson,1932,male,Israel,Asia,"chief executive officer, economist"
2156,http://www.wikidata.org/entity/Q50377288,Catarina Fagerholm,1963,female,Finland,Europe,"business executive, chief executive officer"
2157,http://www.wikidata.org/entity/Q7045701,Mikhal Ḥamo-Loṭem,1964,female,Israel,Asia,"activist, manager, educator, chief executive officer"
2158,http://www.wikidata.org/entity/Q107980458,Sissa Hultgren,1841,female,Sweden,Europe,chief executive officer
2159,http://www.wikidata.org/entity/Q26002027,David Cohen,1927,male,Israel,Asia,"manager, guitarist, chief executive officer, composer"
2160,http://www.wikidata.org/entity/Q1238828,Esham,1973,male,United States,North America,"chief executive officer, record producer"
2161,http://www.wikidata.org/entity/Q105995048,Pascal Debruyne,1979,male,Belgium,Europe,"philosopher, chief executive officer, author"
2162,http://www.wikidata.org/entity/Q6803584,Q6803584,1950,male,Israel,Asia,"manager, aircraft pilot, chief executive officer"
2163,http://www.wikidata.org/entity/Q20205127,Dennis Muilenburg,1964,male,United States,North America,"chief executive officer, businessperson"
2164,http://www.wikidata.org/entity/Q105924476,Saint-Cyr Penot,1839,male,France,Europe,"businessperson, chief executive officer, engineer"
2165,http://www.wikidata.org/entity/Q124157581,Delphine Vitry,1970,female,France,Europe,"businessperson, fashion person, chief executive officer"
2166,http://www.wikidata.org/entity/Q6741992,Yitzhak Quenan,1942,male,Israel,Asia,"manager, chief executive officer, writer"
2167,http://www.wikidata.org/entity/Q104819799,Gerda Grill,1871,female,Sweden,Europe,chief executive officer
2168,http://www.wikidata.org/entity/Q2904284,Yoram Lass,1945,male,Israel,Asia,"university teacher, television presenter, chief executive officer"
2169,http://www.wikidata.org/entity/Q21789580,Raanan Zilberman,1960,male,Israel,Asia,"manager, chief executive officer"
2170,http://www.wikidata.org/entity/Q132156284,Javier Molina Montes,1959,male,Spain,Europe,chief executive officer
2171,http://www.wikidata.org/entity/Q60037669,Given Mkhari,1979,male,South Africa,Africa,"chief executive officer, businessperson"
2172,http://www.wikidata.org/entity/Q7324929,Richard Cousins,1959,male,United Kingdom,Europe,"chief executive officer, entrepreneur"
2173,http://www.wikidata.org/entity/Q16734499,Alistair Phillips-Davies,1967,male,United Kingdom,Europe,"chief executive officer, entrepreneur"
2174,http://www.wikidata.org/entity/Q25917173,Jacques Bonifay,1963,male,France,Europe,chief executive officer
2175,http://www.wikidata.org/entity/Q25494842,Yifat Zamir,1968,female,Israel,Asia,"manager, journalist, chief executive officer"
2176,http://www.wikidata.org/entity/Q6224538,John C. Martin,1951,male,United States,North America,"chemist, chief executive officer, entrepreneur"
2177,http://www.wikidata.org/entity/Q113645899,Joël Tissier,1984,male,France,Europe,"businessperson, chief executive officer"
2178,http://www.wikidata.org/entity/Q6983325,Q6983325,1926,male,Israel,Asia,"manager, chemist, chief executive officer"
2179,http://www.wikidata.org/entity/Q110769528,Yossi Mor,1952,male,Israel,Asia,chief executive officer
2180,http://www.wikidata.org/entity/Q110647178,Agnieszka Kamińska,1975,female,Poland,Europe,chief executive officer
2181,http://www.wikidata.org/entity/Q59714008,Boris Veldhuijzen van Zanten,1971,male,Kingdom of the Netherlands,Europe,"chief executive officer, entrepreneur"
2182,http://www.wikidata.org/entity/Q113366919,Ajdin Brkovic,1993,male,Bosnia and Herzegovina,Europe,"chief executive officer, entrepreneur"
2183,http://www.wikidata.org/entity/Q114736141,Florian Huettl,1977,male,Germany,Europe,chief executive officer
2184,http://www.wikidata.org/entity/Q16300774,Louise K. Goeser,1953,female,United States,North America,chief executive officer
2185,http://www.wikidata.org/entity/Q65250458,Q65250458,1958,female,Israel,Asia,chief executive officer
2186,http://www.wikidata.org/entity/Q98213456,Mariina Hallikainen,1985,female,Finland,Europe,chief executive officer
2187,http://www.wikidata.org/entity/Q25375695,Itzik Benvenisti,1965,male,Israel,Asia,"manager, chief executive officer"
2188,http://www.wikidata.org/entity/Q4181096,Jordi Bertomeu,1959,male,Spain,Europe,"sports official, chief executive officer"
2189,http://www.wikidata.org/entity/Q5290463,Dominic Barton,1962,male,Canada,North America,"consultant, adviser, manager, chief executive officer"
2190,http://www.wikidata.org/entity/Q130035273,Charlwin Mao,1985,male,People's Republic of China,Asia,"chief executive officer, entrepreneur"
2191,http://www.wikidata.org/entity/Q5742786,Rafael von Frenckell,1883,male,Finland,Europe,"business executive, chief executive officer"
2192,http://www.wikidata.org/entity/Q64852167,Nicolino Bozzella Junior,1980,male,Brazil,South America,chief executive officer
2193,http://www.wikidata.org/entity/Q125790151,Itay Granek,1985,male,Israel,Asia,chief executive officer
2194,http://www.wikidata.org/entity/Q96619704,Lolita Tergemina,1950,female,France,Europe,"actor, chief executive officer"
2195,http://www.wikidata.org/entity/Q112659062,Michael Mazen Jafar,1981,male,United States,North America,"chief executive officer, entrepreneur"
2196,http://www.wikidata.org/entity/Q7308615,Reginald Boulos,1956,male,Haiti,North America,"chief executive officer, politician, physician"
2197,http://www.wikidata.org/entity/Q71656964,Ingrid Dahl Hovland,1959,female,Norway,Europe,chief executive officer
2198,http://www.wikidata.org/entity/Q24920690,Avinoam Armoni,1946,male,Israel,Asia,chief executive officer
2199,http://www.wikidata.org/entity/Q2418560,Sjeng Tans,1912,male,Kingdom of the Netherlands,Europe,"chief executive officer, politician"
2200,http://www.wikidata.org/entity/Q112999805,Vianney Derville,1967,male,France,Europe,"businessperson, vice president, chief executive officer"
2201,http://www.wikidata.org/entity/Q18923380,Gösta Hjälmeby,1937,male,Sweden,Europe,"chief executive officer, businessperson"
2202,http://www.wikidata.org/entity/Q265852,Tim Cook,1960,male,United States,North America,"presenter, manager, chief executive officer, computer scientist, engineer, businessperson"
2203,http://www.wikidata.org/entity/Q96871071,Yaron Mushkat,1958,male,Israel,Asia,chief executive officer
2204,http://www.wikidata.org/entity/Q115947198,Richard Francis,1960,male,United Kingdom,Europe,"businessperson, chief executive officer"
2205,http://www.wikidata.org/entity/Q9274333,Rami Levy,1955,male,Israel,Asia,"chief executive officer, politician, businessperson"
2206,http://www.wikidata.org/entity/Q1148985,C. R. Smith,1899,male,United States,North America,"chief executive officer, politician, businessperson"
2207,http://www.wikidata.org/entity/Q25141716,Darius Adamczyk,1966,male,United States,North America,"chief executive officer, businessperson"
2208,http://www.wikidata.org/entity/Q115119444,Mojtaba Abdollahi,1966,male,Iran,Asia,"official, chief executive officer, politician"
2209,http://www.wikidata.org/entity/Q5483294,Francisco D'Souza,1968,male,United States,North America,"chief executive officer, businessperson"
2210,http://www.wikidata.org/entity/Q2901671,Shimon Bejarno,1910,male,Israel,Asia,"industrialist, manager, chief executive officer, economist, politician"
2211,http://www.wikidata.org/entity/Q113703771,Thomas Klüver Wandahl,1974,male,Kingdom of Denmark,Europe,chief executive officer
2212,http://www.wikidata.org/entity/Q35670254,Peter Buhl Jensen,1955,male,Kingdom of Denmark,Europe,"chief executive officer, physician"
2213,http://www.wikidata.org/entity/Q116973553,Anass Maksi,1991,male,"United States, Morocco","North America, Africa",chief executive officer
2214,http://www.wikidata.org/entity/Q42904318,Jukka Kurttila,1964,male,Finland,Europe,"business executive, chief executive officer"
2215,http://www.wikidata.org/entity/Q33103278,Jean-Claude Lavorel,1948,male,France,Europe,"business executive, chief executive officer, businessperson"
2216,http://www.wikidata.org/entity/Q7285954,Rajeev Suri,1967,male,India,Asia,chief executive officer
2217,http://www.wikidata.org/entity/Q2030643,Rudi Thomaes,1952,male,Belgium,Europe,chief executive officer
2218,http://www.wikidata.org/entity/Q96337409,Mooky Greidinger,1952,male,Israel,Asia,chief executive officer
2219,http://www.wikidata.org/entity/Q30103202,Romain Grau,1974,male,France,Europe,"business executive, chief executive officer, politician, lawyer"
2220,http://www.wikidata.org/entity/Q19519581,Peter Ungaro,1969,male,United States,North America,chief executive officer
2221,http://www.wikidata.org/entity/Q11648574,Suzuki Osamu,1930,male,Japan,Asia,"chief executive officer, entrepreneur, businessperson"
2222,http://www.wikidata.org/entity/Q16064341,Kjeld Johannesen,1953,male,Kingdom of Denmark,Europe,"chief executive officer, businessperson"
2223,http://www.wikidata.org/entity/Q16128594,Hillel El-Dag,1919,male,Israel,Asia,"manager, chief executive officer, military officer, engineer"
2224,http://www.wikidata.org/entity/Q12407693,Tal Raz,1961,male,Israel,Asia,"manager, chief executive officer"
2225,http://www.wikidata.org/entity/Q50809696,Morten Mølholm Hansen,1961,male,Kingdom of Denmark,Europe,chief executive officer
2226,http://www.wikidata.org/entity/Q32539380,Robert Bakish,1963,male,United States,North America,chief executive officer
2227,http://www.wikidata.org/entity/Q6185434,Jens Spendrup,1944,male,Sweden,Europe,"chief executive officer, businessperson"
2228,http://www.wikidata.org/entity/Q62691584,Núria Cabutí,1967,female,Spain,Europe,"chief executive officer, businessperson"
2229,http://www.wikidata.org/entity/Q5540615,Emil Aaltonen,1869,male,Finland,Europe,"chief executive officer, businessperson"
2230,http://www.wikidata.org/entity/Q77285788,Micael Johansson,1960,male,Sweden,Europe,"business executive, chief executive officer"
2231,http://www.wikidata.org/entity/Q1016446,Burkhard Hofer,1944,male,Austria,Europe,chief executive officer
2232,http://www.wikidata.org/entity/Q97301820,Anastasia Volkova,1991,female,Ukraine,Europe,chief executive officer
2233,http://www.wikidata.org/entity/Q19840329,Pete Lau,1975,male,People's Republic of China,Asia,chief executive officer
2234,http://www.wikidata.org/entity/Q7341363,Robert Addison Day,1943,male,United States,North America,chief executive officer
2235,http://www.wikidata.org/entity/Q66107647,Michael Maixner,1958,male,Israel,Asia,chief executive officer
2236,http://www.wikidata.org/entity/Q33179634,Emmanuel Danan,1976,male,France,Europe,"chief executive officer, businessperson"
2237,http://www.wikidata.org/entity/Q20502742,Q20502742,1950,female,Israel,Asia,"manager, chief executive officer"
2238,http://www.wikidata.org/entity/Q6991975,Eliyahu Izaḳson,1921,male,Israel,Asia,"manager, chief executive officer, businessperson, lawyer"
2239,http://www.wikidata.org/entity/Q5941175,Magnus Lavonius,1870,male,Finland,Europe,"chief executive officer, politician"
2240,http://www.wikidata.org/entity/Q73888114,Noel Irwin Hentschel,1951,female,United States,North America,chief executive officer
2241,http://www.wikidata.org/entity/Q106618814,Q106618814,1969,female,Israel,Asia,chief executive officer
2242,http://www.wikidata.org/entity/Q126369730,Robert Chambily,1906,male,France,Europe,chief executive officer
2243,http://www.wikidata.org/entity/Q75036951,Stefan Björkman,1963,male,Finland,Europe,chief executive officer
2244,http://www.wikidata.org/entity/Q67449187,Guy Sella,1964,male,Israel,Asia,"chief executive officer, military officer, military personnel"
2245,http://www.wikidata.org/entity/Q151796,Tzipi Livni,1958,female,Israel,Asia,"spy, chief executive officer, diplomat, politician, lawyer"
2246,http://www.wikidata.org/entity/Q108971601,Jean-Nicolas Baylet,1984,male,France,Europe,"businessperson, chief executive officer"
2247,http://www.wikidata.org/entity/Q6235863,John Gottschalk,1943,male,United States,North America,chief executive officer
2248,http://www.wikidata.org/entity/Q18342983,Patrick Pouyanné,1963,male,France,Europe,"industrialist, chief executive officer, engineer, businessperson"
2249,http://www.wikidata.org/entity/Q26689638,Ahmad Massoud,1989,male,Afghanistan,Asia,"chief executive officer, politician"
2250,http://www.wikidata.org/entity/Q116813046,Richard Nii Armah Quaye,1984,male,Ghana,Africa,"founder, chief executive officer, entrepreneur"
2251,http://www.wikidata.org/entity/Q6742331,Shmuel Abuav,1959,male,Israel,Asia,chief executive officer
2252,http://www.wikidata.org/entity/Q130359725,Simon Blake,1974,male,United Kingdom,Europe,chief executive officer
2253,http://www.wikidata.org/entity/Q12330672,Ove Mulvad,1950,male,Kingdom of Denmark,Europe,chief executive officer
2254,http://www.wikidata.org/entity/Q16046331,Q16046331,1956,male,Iran,Asia,chief executive officer
2255,http://www.wikidata.org/entity/Q12178467,Ahmed Abou Hashima,1975,male,Egypt,Africa,"chief executive officer, businessperson"
2256,http://www.wikidata.org/entity/Q111745162,Andrei Diaconescu,1975,male,Romania,Europe,"chief executive officer, entrepreneur"
2257,http://www.wikidata.org/entity/Q5233858,David French,1947,male,United Kingdom,Europe,chief executive officer
2258,http://www.wikidata.org/entity/Q7932577,Vinita Gupta,1950,female,India,Asia,chief executive officer
2259,http://www.wikidata.org/entity/Q6963423,Q6963423,1948,male,Israel,Asia,"manager, chief executive officer, businessperson"
2260,http://www.wikidata.org/entity/Q7830350,Toxey Haas,1960,male,United States,North America,chief executive officer
2261,http://www.wikidata.org/entity/Q881037,J. James Exon,1921,male,United States,North America,"chief executive officer, politician"
2262,http://www.wikidata.org/entity/Q107100317,Q107100317,1977,female,Israel,Asia,"chief executive officer, accountant"
