uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesOrg,periods,listTypesOrg
http://www.wikidata.org/entity/Q7381676,Russell Mawby,1928,education,http://www.wikidata.org/entity/Q217741,Purdue University,3,land-grant university | public educational institution of the united states | public research university,1911-1940,"['land-grant university', 'public educational institution of the united states', 'public research university']"
http://www.wikidata.org/entity/Q7403356,Salaam bin Said Al Shaksy,1961,education,http://www.wikidata.org/entity/Q4948184,Questrom School of Business,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q7403356,Salaam bin Said Al Shaksy,1961,education,http://www.wikidata.org/entity/Q7059380,Northfield Mount Hermon School,1,school,1941-1970,['school']
http://www.wikidata.org/entity/Q7408292,Sam Walsh,1949,education,http://www.wikidata.org/entity/Q319078,University of Melbourne,2,open-access publisher | public university,1941-1970,"['open-access publisher', 'public university']"
http://www.wikidata.org/entity/Q7416718,Sandra Navidi,1972,membership,http://www.wikidata.org/entity/Q756373,Atlantic Council,4,501(c)(3) organization | advocacy group | nonprofit organization | think tank,1971-2000,"['501(c)(3) organization', 'advocacy group', 'nonprofit organization', 'think tank']"
http://www.wikidata.org/entity/Q7416718,Sandra Navidi,1972,education,http://www.wikidata.org/entity/Q130965,Fordham University,2,private not-for-profit educational institution | private university,1971-2000,"['private not-for-profit educational institution', 'private university']"
http://www.wikidata.org/entity/Q7416718,Sandra Navidi,1972,membership,http://www.wikidata.org/entity/Q109179,Rotary International,5,charitable organization | international organization | non-governmental organization | nonprofit organization | service club,1971-2000,"['charitable organization', 'international organization', 'non-governmental organization', 'nonprofit organization', 'service club']"
http://www.wikidata.org/entity/Q7416718,Sandra Navidi,1972,membership,http://www.wikidata.org/entity/Q463786,American Council on Germany,2,non-governmental organization | nonprofit organization,1971-2000,"['non-governmental organization', 'nonprofit organization']"
http://www.wikidata.org/entity/Q7416718,Sandra Navidi,1972,education,http://www.wikidata.org/entity/Q546118,Paris-Sorbonne University - Paris IV,2,former educational institution | university in france,1971-2000,"['former educational institution', 'university in france']"
http://www.wikidata.org/entity/Q7416718,Sandra Navidi,1972,education,http://www.wikidata.org/entity/Q54096,University of Cologne,4,comprehensive university | local internet registry | open-access publisher | public university,1971-2000,"['comprehensive university', 'local internet registry', 'open-access publisher', 'public university']"
http://www.wikidata.org/entity/Q7416718,Sandra Navidi,1972,membership,http://www.wikidata.org/entity/Q187052,Human Rights Watch,3,human rights organization | international non-governmental organization | nonprofit organization,1971-2000,"['human rights organization', 'international non-governmental organization', 'nonprofit organization']"
http://www.wikidata.org/entity/Q7417257,Sandy Flockhart,1951,education,http://www.wikidata.org/entity/Q160302,University of Edinburgh,4,ancient university | open-access publisher | organization | public university,1941-1970,"['ancient university', 'open-access publisher', 'organization', 'public university']"
http://www.wikidata.org/entity/Q7417257,Sandy Flockhart,1951,education,http://www.wikidata.org/entity/Q3760670,George Watson's College,3,day school | independent school | venue,1941-1970,"['day school', 'independent school', 'venue']"
http://www.wikidata.org/entity/Q7426870,Satya Nadella,1967,education,http://www.wikidata.org/entity/Q4095278,Manipal Academy of Higher Education,1,deemed university,1941-1970,['deemed university']
http://www.wikidata.org/entity/Q7426870,Satya Nadella,1967,education,http://www.wikidata.org/entity/Q2963304,Booth School of Business,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q7426870,Satya Nadella,1967,education,http://www.wikidata.org/entity/Q1755318,University of Wisconsin–Milwaukee,3,public educational institution of the united states | public university | research university,1941-1970,"['public educational institution of the united states', 'public university', 'research university']"
http://www.wikidata.org/entity/Q7426870,Satya Nadella,1967,education,http://www.wikidata.org/entity/Q3630937,Mangalore University,1,state public university,1941-1970,['state public university']
http://www.wikidata.org/entity/Q7426870,Satya Nadella,1967,education,http://www.wikidata.org/entity/Q6749812,Manipal Institute of Technology,1,engineering college,1941-1970,['engineering college']
http://www.wikidata.org/entity/Q7436228,Scott Davis,1952,education,http://www.wikidata.org/entity/Q1771717,Portland State University,3,open-access publisher | public educational institution of the united states | university,1941-1970,"['open-access publisher', 'public educational institution of the united states', 'university']"
http://www.wikidata.org/entity/Q7436333,Scott Flanders,1956,education,http://www.wikidata.org/entity/Q6023633,Indiana University Maurer School of Law,1,law school,1941-1970,['law school']
http://www.wikidata.org/entity/Q74370310,Christopher Luxon,1970,education,http://www.wikidata.org/entity/Q5921915,Howick College,2,public school | secondary school,1941-1970,"['public school', 'secondary school']"
http://www.wikidata.org/entity/Q74370310,Christopher Luxon,1970,education,http://www.wikidata.org/entity/Q432475,University of Canterbury,2,open-access publisher | university,1941-1970,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q74815977,Rafi Ramon,1929,education,http://www.wikidata.org/entity/Q6697433,Shomriya School,1,educational institution,1911-1940,['educational institution']
http://www.wikidata.org/entity/Q7491664,Shaygan Kheradpir,1960,education,http://www.wikidata.org/entity/Q49115,Cornell University,5,land-grant university | private not-for-profit educational institution | private university | research university | sun grant institution,1941-1970,"['land-grant university', 'private not-for-profit educational institution', 'private university', 'research university', 'sun grant institution']"
http://www.wikidata.org/entity/Q7491664,Shaygan Kheradpir,1960,education,http://www.wikidata.org/entity/Q5171564,Cornell University College of Engineering,2,engineering college | faculty,1941-1970,"['engineering college', 'faculty']"
http://www.wikidata.org/entity/Q7491664,Shaygan Kheradpir,1960,education,http://www.wikidata.org/entity/Q2827855,Aiglon College,1,boarding school,1941-1970,['boarding school']
http://www.wikidata.org/entity/Q7493122,Sheila Nix,1961,education,http://www.wikidata.org/entity/Q1036763,University of Chicago Law School,1,law school,1941-1970,['law school']
http://www.wikidata.org/entity/Q7493122,Sheila Nix,1961,education,http://www.wikidata.org/entity/Q770544,Creighton University,3,open-access publisher | private not-for-profit educational institution | university,1941-1970,"['open-access publisher', 'private not-for-profit educational institution', 'university']"
http://www.wikidata.org/entity/Q7495736,Sheyene Gerardi,1901,membership,http://www.wikidata.org/entity/Q468581,American Society of International Law,2,nonprofit organization | regulatory college,1881-1910,"['nonprofit organization', 'regulatory college']"
http://www.wikidata.org/entity/Q7495736,Sheyene Gerardi,1901,education,http://www.wikidata.org/entity/Q936476,Central University of Venezuela,2,open-access publisher | public university,1881-1910,"['open-access publisher', 'public university']"
http://www.wikidata.org/entity/Q7495736,Sheyene Gerardi,1901,membership,http://www.wikidata.org/entity/Q1493021,National Academy of Engineering,1,academy of sciences,1881-1910,['academy of sciences']
http://www.wikidata.org/entity/Q7495736,Sheyene Gerardi,1901,membership,http://www.wikidata.org/entity/Q433211,American Political Science Association,3,learned society | nonprofit organization | professional association,1881-1910,"['learned society', 'nonprofit organization', 'professional association']"
http://www.wikidata.org/entity/Q7495736,Sheyene Gerardi,1901,membership,http://www.wikidata.org/entity/Q5461601,Florida Space Institute,1,academic institution,1881-1910,['academic institution']
